DrawDate,LottoType,DrawSystemId,TicketPrice,WinPoolCount1,WinPoolAmount1,WinPoolCount2,WinPoolAmount2,WinPoolCount3,WinPoolAmount3,WinPoolCount4,WinPoolAmount4,Number1,Number2,Number3,Number4,Number5,Number6
2021-04-20,LottoPlus,6559,,,,,,,,,,10,25,28,35,39,44
2021-04-17,LottoPlus,6558,,,,,,,,,,4,6,11,39,42,46
2021-04-15,LottoPlus,6557,,,,,,,,,,11,16,26,29,30,35
2021-04-13,LottoPlus,6556,,,,,,,,,,6,9,10,14,26,37
2021-04-10,LottoPlus,6555,,,,,,,,,,8,13,15,16,22,25
2021-04-08,LottoPlus,6554,,,,,,,,,,3,13,15,16,17,44
2021-04-06,LottoPlus,6553,,,,,,,,,,10,16,24,28,38,43
2021-04-03,LottoPlus,6552,,,,,,,,,,1,10,28,29,30,46
2021-04-01,LottoPlus,6551,,,,,,,,,,5,7,11,22,33,44
2021-03-30,LottoPlus,6550,,,,,,,,,,8,14,22,24,31,44
2021-03-27,LottoPlus,6549,,,,,,,,,,5,6,19,25,41,47
2021-03-25,LottoPlus,6548,,,,,,,,,,5,20,22,27,33,48
2021-03-23,LottoPlus,6547,,,,,,,,,,8,16,23,25,36,39
2021-03-20,LottoPlus,6546,,,,,,,,,,7,13,26,33,36,43
2021-03-18,LottoPlus,6545,,,,,,,,,,10,20,22,25,40,45
2021-03-16,LottoPlus,6544,,,,,,,,,,9,14,18,31,35,49
2021-03-13,LottoPlus,6543,,,,,,,,,,6,9,15,18,21,27
2021-03-11,LottoPlus,6542,,,,,,,,,,17,23,28,30,31,34
2021-03-09,LottoPlus,6541,,,,,,,,,,3,12,17,39,41,44
2021-03-06,LottoPlus,6540,,,,,,,,,,6,20,30,32,36,43
2021-03-04,LottoPlus,6539,,,,,,,,,,2,6,14,21,22,44
2021-03-02,LottoPlus,6538,,,,,,,,,,13,15,30,38,40,49
2021-02-27,LottoPlus,6537,,,,,,,,,,16,17,20,44,48,49
2021-02-25,LottoPlus,6536,,,,,,,,,,2,11,16,22,25,49
2021-02-23,LottoPlus,6535,,,,,,,,,,3,4,16,35,38,42
2021-02-20,LottoPlus,6534,,,,,,,,,,32,35,38,41,45,46
2021-02-18,LottoPlus,6533,,,,,,,,,,10,18,20,22,37,48
2021-02-16,LottoPlus,6532,,,,,,,,,,27,29,37,42,45,46
2021-02-13,LottoPlus,6531,,,,,,,,,,10,13,20,21,22,32
2021-02-11,LottoPlus,6530,,,,,,,,,,10,18,31,35,44,45
2021-02-09,LottoPlus,6529,,,,,,,,,,2,8,11,16,20,34
2021-02-06,LottoPlus,6528,,,,,,,,,,15,34,39,41,47,49
2021-02-04,LottoPlus,6527,,,,,,,,,,2,7,15,28,34,49
2021-02-02,LottoPlus,6526,,,,,,,,,,7,15,24,29,32,40
2021-01-30,LottoPlus,6525,,,,,,,,,,2,12,14,18,35,46
2021-01-28,LottoPlus,6524,,,,,,,,,,3,15,32,41,44,48
2021-01-26,LottoPlus,6523,,,,,,,,,,10,13,19,20,30,31
2021-01-23,LottoPlus,6522,,,,,,,,,,9,10,15,25,29,46
2021-01-21,LottoPlus,6521,,,,,,,,,,8,18,23,27,30,31
2021-01-19,LottoPlus,6520,,,,,,,,,,7,11,16,18,21,23
2021-01-16,LottoPlus,6519,,,,,,,,,,4,12,19,26,43,49
2021-01-14,LottoPlus,6518,,,,,,,,,,3,13,14,24,32,45
2021-01-12,LottoPlus,6517,,,,,,,,,,5,7,9,25,34,45
2021-01-09,LottoPlus,6516,,,,,,,,,,7,15,20,35,36,46
2021-01-07,LottoPlus,6515,,,,,,,,,,4,6,23,34,40,49
2021-01-05,LottoPlus,6514,,,,,,,,,,4,19,20,21,38,40
2021-01-02,LottoPlus,6513,,,,,,,,,,8,13,17,27,35,44
2020-12-31,LottoPlus,6512,,,,,,,,,,3,29,31,36,37,39
2020-12-29,LottoPlus,6511,,,,,,,,,,4,27,29,31,39,49
2020-12-26,LottoPlus,6510,,,,,,,,,,5,9,11,27,33,41
2020-12-24,LottoPlus,6509,,,,,,,,,,8,16,28,30,32,48
2020-12-22,LottoPlus,6508,,,,,,,,,,8,13,17,31,33,46
2020-12-19,LottoPlus,6507,,,,,,,,,,3,16,32,35,36,38
2020-12-17,LottoPlus,6506,,,,,,,,,,2,3,5,12,40,47
2020-12-15,LottoPlus,6505,,,,,,,,,,1,3,11,12,35,45
2020-12-12,LottoPlus,6504,,,,,,,,,,5,12,13,37,40,41
2020-12-10,LottoPlus,6503,,,,,,,,,,6,9,23,24,28,29
2020-12-08,LottoPlus,6502,,,,,,,,,,1,3,18,29,34,40
2020-12-05,LottoPlus,6501,,,,,,,,,,3,12,17,23,25,30
2020-12-03,LottoPlus,6500,,,,,,,,,,1,20,27,44,45,46
2020-12-01,LottoPlus,6499,,,,,,,,,,9,22,24,27,29,37
2020-11-28,LottoPlus,6498,,,,,,,,,,3,9,12,23,33,39
2020-11-26,LottoPlus,6497,,,,,,,,,,7,12,23,27,35,40
2020-11-24,LottoPlus,6496,,,,,,,,,,5,6,9,27,34,37
2020-11-21,LottoPlus,6495,,,,,,,,,,27,28,32,35,40,49
2020-11-19,LottoPlus,6494,,,,,,,,,,16,38,39,40,45,47
2020-11-17,LottoPlus,6493,,,,,,,,,,4,5,13,17,26,30
2020-11-14,LottoPlus,6492,,,,,,,,,,7,8,11,25,40,49
2020-11-12,LottoPlus,6491,,,,,,,,,,8,24,35,38,44,46
2020-11-10,LottoPlus,6490,,,,,,,,,,3,5,16,25,31,39
2020-11-07,LottoPlus,6489,,,,,,,,,,4,10,13,30,43,49
2020-11-05,LottoPlus,6488,,,,,,,,,,3,17,36,41,43,47
2020-11-03,LottoPlus,6487,,,,,,,,,,5,17,25,26,31,36
2020-10-31,LottoPlus,6486,,,,,,,,,,10,15,25,32,39,43
2020-10-29,LottoPlus,6485,,,,,,,,,,21,25,34,43,44,47
2020-10-27,LottoPlus,6484,,,,,,,,,,2,10,30,32,40,43
2020-10-24,LottoPlus,6483,,,,,,,,,,7,12,32,46,47,48
2020-10-22,LottoPlus,6482,,,,,,,,,,2,24,33,47,48,49
2020-10-20,LottoPlus,6481,,,,,,,,,,15,17,19,21,22,44
2020-10-17,LottoPlus,6480,,,,,,,,,,8,12,28,29,34,36
2020-10-15,LottoPlus,6479,,,,,,,,,,25,31,39,46,48,49
2020-10-13,LottoPlus,6478,,,,,,,,,,4,7,10,17,32,38
2020-10-10,LottoPlus,6477,,,,,,,,,,2,10,14,16,22,31
2020-10-08,LottoPlus,6476,,,,,,,,,,1,15,21,38,46,48
2020-10-06,LottoPlus,6475,,,,,,,,,,2,14,17,18,20,30
2020-10-03,LottoPlus,6474,,,,,,,,,,4,14,27,31,45,46
2020-10-01,LottoPlus,6473,,,,,,,,,,2,13,22,24,25,36
2020-09-29,LottoPlus,6472,,,,,,,,,,12,20,24,31,33,45
2020-09-26,LottoPlus,6471,,,,,,,,,,12,27,31,38,39,46
2020-09-24,LottoPlus,6470,,,,,,,,,,16,18,19,23,25,27
2020-09-22,LottoPlus,6469,,,,,,,,,,10,22,30,36,40,46
2020-09-19,LottoPlus,6468,,,,,,,,,,4,23,24,30,31,39
2020-09-17,LottoPlus,6467,,,,,,,,,,1,6,7,10,33,44
2020-09-15,LottoPlus,6466,,,,,,,,,,3,13,14,16,30,44
2020-09-12,LottoPlus,6465,,,,,,,,,,2,20,27,29,33,45
2020-09-10,LottoPlus,6464,,,,,,,,,,7,8,13,20,28,33
2020-09-08,LottoPlus,6463,,,,,,,,,,3,7,15,29,30,49
2020-09-05,LottoPlus,6462,,,,,,,,,,9,32,37,39,46,49
2020-09-03,LottoPlus,6461,,,,,,,,,,4,6,14,16,25,27
2020-09-01,LottoPlus,6460,,,,,,,,,,21,22,25,30,43,47
2020-08-29,LottoPlus,6459,,,,,,,,,,2,3,18,24,32,33
2020-08-27,LottoPlus,6458,,,,,,,,,,17,18,25,27,29,46
2020-08-25,LottoPlus,6457,,,,,,,,,,20,23,36,39,47,48
2020-08-22,LottoPlus,6456,,,,,,,,,,8,23,32,34,47,49
2020-08-20,LottoPlus,6455,,,,,,,,,,6,12,13,20,27,31
2020-08-18,LottoPlus,6454,,,,,,,,,,15,19,28,31,46,48
2020-08-15,LottoPlus,6453,,,,,,,,,,4,6,26,27,30,39
2020-08-13,LottoPlus,6452,,,,,,,,,,9,14,28,31,34,41
2020-08-11,LottoPlus,6451,,,,,,,,,,4,13,21,23,31,44
2020-08-08,LottoPlus,6450,,,,,,,,,,4,6,7,14,28,29
2020-08-06,LottoPlus,6449,,,,,,,,,,11,16,17,20,31,39
2020-08-04,LottoPlus,6448,,,,,,,,,,3,10,17,20,35,37
2020-08-01,LottoPlus,6447,,,,,,,,,,10,34,39,40,46,49
2020-07-30,LottoPlus,6446,,,,,,,,,,10,16,19,26,36,49
2020-07-28,LottoPlus,6445,,,,,,,,,,11,14,23,25,34,43
2020-07-25,LottoPlus,6444,,,,,,,,,,7,10,13,38,41,42
2020-07-23,LottoPlus,6443,,,,,,,,,,10,18,29,39,40,41
2020-07-21,LottoPlus,6442,,,,,,,,,,2,8,12,24,28,35
2020-07-18,LottoPlus,6441,,,,,,,,,,7,19,24,35,37,41
2020-07-16,LottoPlus,6440,,,,,,,,,,2,10,13,33,39,42
2020-07-14,LottoPlus,6439,,,,,,,,,,30,33,34,35,36,47
2020-07-11,LottoPlus,6438,,,,,,,,,,1,3,13,15,21,45
2020-07-09,LottoPlus,6437,,,,,,,,,,18,21,24,27,29,35
2020-07-07,LottoPlus,6436,,,,,,,,,,15,16,30,38,45,49
2020-07-04,LottoPlus,6435,,,,,,,,,,14,21,27,30,41,45
2020-07-02,LottoPlus,6434,,,,,,,,,,1,27,28,30,35,38
2020-06-30,LottoPlus,6433,,,,,,,,,,5,8,10,15,30,37
2020-06-27,LottoPlus,6432,,,,,,,,,,14,19,27,31,35,38
2020-06-25,LottoPlus,6431,,,,,,,,,,14,18,20,26,29,42
2020-06-23,LottoPlus,6430,,,,,,,,,,13,20,22,31,38,49
2020-06-20,LottoPlus,6429,,,,,,,,,,13,14,16,23,25,44
2020-06-18,LottoPlus,6428,,,,,,,,,,5,18,27,40,45,48
2020-06-16,LottoPlus,6427,,,,,,,,,,3,27,28,40,45,49
2020-06-13,LottoPlus,6426,,,,,,,,,,16,18,25,31,35,42
2020-06-11,LottoPlus,6425,,,,,,,,,,16,30,31,32,33,47
2020-06-09,LottoPlus,6424,,,,,,,,,,9,11,36,39,40,44
2020-06-06,LottoPlus,6423,,,,,,,,,,1,6,23,42,44,46
2020-06-04,LottoPlus,6422,,,,,,,,,,2,10,14,17,22,37
2020-06-02,LottoPlus,6421,,,,,,,,,,9,17,20,25,42,44
2020-05-30,LottoPlus,6420,,,,,,,,,,2,7,26,33,39,40
2020-05-28,LottoPlus,6419,,,,,,,,,,22,23,37,38,42,44
2020-05-26,LottoPlus,6418,,,,,,,,,,14,18,20,37,42,46
2020-05-23,LottoPlus,6417,,,,,,,,,,2,5,19,29,31,47
2020-05-21,LottoPlus,6416,,,,,,,,,,2,4,12,30,36,47
2020-05-19,LottoPlus,6415,,,,,,,,,,2,5,22,33,38,44
2020-05-16,LottoPlus,6414,,,,,,,,,,10,15,26,28,37,40
2020-05-14,LottoPlus,6413,,,,,,,,,,3,8,11,12,21,33
2020-05-12,LottoPlus,6412,,,,,,,,,,4,18,27,35,46,49
2020-05-09,LottoPlus,6411,,,,,,,,,,2,6,15,18,28,36
2020-05-07,LottoPlus,6410,,,,,,,,,,16,31,34,36,43,44
2020-05-05,LottoPlus,6409,,,,,,,,,,17,26,30,42,48,49
2020-05-02,LottoPlus,6408,,,,,,,,,,8,18,25,31,32,43
2020-04-30,LottoPlus,6407,,,,,,,,,,15,29,32,43,44,48
2020-04-28,LottoPlus,6406,,,,,,,,,,14,21,25,30,40,48
2020-04-25,LottoPlus,6405,,,,,,,,,,11,20,28,32,33,46
2020-04-23,LottoPlus,6404,,,,,,,,,,3,24,27,42,46,48
2020-04-21,LottoPlus,6403,,,,,,,,,,7,29,42,44,45,49
2020-04-18,LottoPlus,6402,,,,,,,,,,1,2,3,28,36,46
2020-04-16,LottoPlus,6401,,,,,,,,,,19,35,36,43,44,45
2020-04-14,LottoPlus,6400,,,,,,,,,,8,22,23,35,42,49
2020-04-11,LottoPlus,6399,,,,,,,,,,11,18,20,28,39,46
2020-04-09,LottoPlus,6398,,,,,,,,,,24,26,27,39,43,48
2020-04-07,LottoPlus,6397,,,,,,,,,,4,10,15,19,29,35
2020-04-04,LottoPlus,6396,,,,,,,,,,22,25,35,38,39,48
2020-04-02,LottoPlus,6395,,,,,,,,,,4,9,23,35,42,46
2020-03-31,LottoPlus,6394,,,,,,,,,,4,11,18,32,42,43
2020-03-28,LottoPlus,6393,,,,,,,,,,6,16,33,35,38,49
2020-03-26,LottoPlus,6392,,,,,,,,,,6,12,24,43,45,47
2020-03-24,LottoPlus,6391,,,,,,,,,,14,17,28,34,36,48
2020-03-21,LottoPlus,6390,,,,,,,,,,3,16,17,34,35,48
2020-03-19,LottoPlus,6389,,,,,,,,,,4,7,16,21,30,45
2020-03-17,LottoPlus,6388,,,,,,,,,,9,20,35,41,42,46
2020-03-14,LottoPlus,6387,,,,,,,,,,3,17,27,31,38,40
2020-03-12,LottoPlus,6386,,,,,,,,,,3,27,42,43,44,47
2020-03-10,LottoPlus,6385,,,,,,,,,,1,6,11,17,30,46
2020-03-07,LottoPlus,6384,,,,,,,,,,4,22,25,29,32,45
2020-03-05,LottoPlus,6383,,,,,,,,,,15,25,28,37,41,46
2020-03-03,LottoPlus,6382,,,,,,,,,,19,20,23,33,37,45
2020-02-29,LottoPlus,6381,,,,,,,,,,11,13,15,27,38,45
2020-02-27,LottoPlus,6380,,,,,,,,,,1,3,8,20,34,45
2020-02-25,LottoPlus,6379,,,,,,,,,,2,21,32,34,38,45
2020-02-22,LottoPlus,6378,,,,,,,,,,8,29,30,35,38,40
2020-02-20,LottoPlus,6377,,,,,,,,,,17,22,24,31,39,48
2020-02-18,LottoPlus,6376,,,,,,,,,,4,9,14,28,45,49
2020-02-15,LottoPlus,6375,,,,,,,,,,10,21,24,26,34,42
2020-02-13,LottoPlus,6374,,,,,,,,,,8,20,33,35,42,48
2020-02-11,LottoPlus,6373,,,,,,,,,,16,21,30,31,39,42
2020-02-08,LottoPlus,6372,,,,,,,,,,6,9,27,29,41,46
2020-02-06,LottoPlus,6371,,,,,,,,,,2,8,13,17,20,40
2020-02-04,LottoPlus,6370,,,,,,,,,,3,6,16,25,32,38
2020-02-01,LottoPlus,6369,,,,,,,,,,2,12,16,30,48,49
2020-01-30,LottoPlus,6368,,,,,,,,,,5,6,17,20,25,49
2020-01-28,LottoPlus,6367,,,,,,,,,,1,11,16,18,20,40
2020-01-25,LottoPlus,6366,,,,,,,,,,3,5,24,44,45,49
2020-01-23,LottoPlus,6365,,,,,,,,,,24,28,34,36,45,48
2020-01-21,LottoPlus,6364,,,,,,,,,,8,10,17,22,29,49
2020-01-18,LottoPlus,6363,,,,,,,,,,6,10,24,28,31,37
2020-01-16,LottoPlus,6362,,,,,,,,,,2,12,13,23,44,47
2020-01-14,LottoPlus,6361,,,,,,,,,,9,14,29,37,44,46
2020-01-11,LottoPlus,6360,,,,,,,,,,33,34,35,43,44,45
2020-01-09,LottoPlus,6359,,,,,,,,,,7,8,17,26,29,43
2020-01-07,LottoPlus,6358,,,,,,,,,,7,11,12,23,37,44
2020-01-04,LottoPlus,6357,,,,,,,,,,3,4,8,11,14,36
2020-01-02,LottoPlus,6356,,,,,,,,,,10,11,23,34,35,36
2019-12-31,LottoPlus,6355,,,,,,,,,,12,13,19,20,36,45
2019-12-28,LottoPlus,6354,,,,,,,,,,11,14,17,20,21,46
2019-12-26,LottoPlus,6353,,,,,,,,,,5,6,11,19,34,44
2019-12-24,LottoPlus,6352,,,,,,,,,,1,4,6,26,33,47
2019-12-21,LottoPlus,6351,,,,,,,,,,6,18,19,24,46,48
2019-12-19,LottoPlus,6350,,,,,,,,,,5,13,16,17,34,46
2019-12-17,LottoPlus,6349,,,,,,,,,,9,19,34,36,45,49
2019-12-14,LottoPlus,6348,,,,,,,,,,1,27,34,36,38,44
2019-12-12,LottoPlus,6347,,,,,,,,,,13,22,26,42,46,49
2019-12-10,LottoPlus,6346,,,,,,,,,,19,24,29,31,35,37
2019-12-07,LottoPlus,6345,,,,,,,,,,3,15,20,26,34,43
2019-12-05,LottoPlus,6344,,,,,,,,,,2,3,18,29,37,43
2019-12-03,LottoPlus,6343,,,,,,,,,,1,11,30,34,39,49
2019-11-30,LottoPlus,6342,,,,,,,,,,1,8,12,17,42,43
2019-11-28,LottoPlus,6341,,,,,,,,,,14,19,20,22,25,38
2019-11-26,LottoPlus,6340,,,,,,,,,,16,18,19,26,34,49
2019-11-23,LottoPlus,6339,,,,,,,,,,11,19,28,33,37,42
2019-11-21,LottoPlus,6338,,,,,,,,,,23,26,29,38,39,42
2019-11-19,LottoPlus,6337,,,,,,,,,,11,13,22,26,28,30
2019-11-16,LottoPlus,6336,,,,,,,,,,1,5,7,8,12,42
2019-11-14,LottoPlus,6335,,,,,,,,,,5,11,15,17,27,44
2019-11-12,LottoPlus,6334,,,,,,,,,,2,36,39,42,43,49
2019-11-09,LottoPlus,6333,,,,,,,,,,5,18,23,26,42,44
2019-11-07,LottoPlus,6332,,,,,,,,,,10,25,26,29,32,48
2019-11-05,LottoPlus,6331,,,,,,,,,,11,19,35,38,40,45
2019-11-02,LottoPlus,6330,,,,,,,,,,7,23,26,41,45,46
2019-10-31,LottoPlus,6329,,,,,,,,,,4,17,35,42,47,48
2019-10-29,LottoPlus,6328,,,,,,,,,,2,12,14,17,40,47
2019-10-26,LottoPlus,6327,,,,,,,,,,8,20,24,34,35,48
2019-10-24,LottoPlus,6326,,,,,,,,,,6,10,12,26,43,44
2019-10-22,LottoPlus,6325,,,,,,,,,,1,16,19,22,40,48
2019-10-19,LottoPlus,6324,,,,,,,,,,19,20,36,37,40,46
2019-10-17,LottoPlus,6323,,,,,,,,,,22,25,28,32,38,47
2019-10-15,LottoPlus,6322,,,,,,,,,,5,16,21,27,31,38
2019-10-12,LottoPlus,6321,,,,,,,,,,7,17,18,20,21,42
2019-10-10,LottoPlus,6320,,,,,,,,,,24,27,30,32,34,37
2019-10-08,LottoPlus,6319,,,,,,,,,,2,13,15,44,45,48
2019-10-05,LottoPlus,6318,,,,,,,,,,10,15,16,30,39,48
2019-10-03,LottoPlus,6317,,,,,,,,,,3,5,7,17,21,41
2019-10-01,LottoPlus,6316,,,,,,,,,,2,3,33,38,40,44
2019-09-28,LottoPlus,6315,,,,,,,,,,3,13,33,36,38,41
2019-09-26,LottoPlus,6314,,,,,,,,,,6,7,14,19,37,44
2019-09-24,LottoPlus,6313,,,,,,,,,,16,18,26,29,34,45
2019-09-21,LottoPlus,6312,,,,,,,,,,2,19,24,35,43,47
2019-09-19,LottoPlus,6311,,,,,,,,,,9,27,31,34,45,46
2019-09-17,LottoPlus,6310,,,,,,,,,,8,27,37,39,44,49
2019-09-14,LottoPlus,6309,,,,,,,,,,4,7,24,42,43,47
2019-09-12,LottoPlus,6308,,,,,,,,,,8,10,14,22,31,38
2019-09-10,LottoPlus,6307,,,,,,,,,,15,19,24,26,41,47
2019-09-07,LottoPlus,6306,,,,,,,,,,9,18,22,28,30,39
2019-09-05,LottoPlus,6305,,,,,,,,,,2,9,36,43,44,47
2019-09-03,LottoPlus,6304,,,,,,,,,,4,5,6,7,21,45
2019-08-31,LottoPlus,6303,,,,,,,,,,1,18,29,42,45,47
2019-08-29,LottoPlus,6302,,,,,,,,,,19,30,40,41,44,45
2019-08-27,LottoPlus,6301,,,,,,,,,,17,27,28,31,35,47
2019-08-24,LottoPlus,6300,,,,,,,,,,4,9,19,20,22,25
2019-08-22,LottoPlus,6299,,,,,,,,,,3,10,16,19,34,42
2019-08-20,LottoPlus,6298,,,,,,,,,,14,24,27,28,32,45
2019-08-17,LottoPlus,6297,,,,,,,,,,6,19,25,27,34,40
2019-08-15,LottoPlus,6296,,,,,,,,,,9,14,21,24,40,48
2019-08-13,LottoPlus,6295,,,,,,,,,,3,5,8,32,37,49
2019-08-10,LottoPlus,6294,,,,,,,,,,8,14,19,36,44,47
2019-08-08,LottoPlus,6293,,,,,,,,,,7,18,30,39,45,48
2019-08-06,LottoPlus,6292,,,,,,,,,,3,4,24,39,40,43
2019-08-03,LottoPlus,6291,,,,,,,,,,17,19,20,32,37,45
2019-08-01,LottoPlus,6290,,,,,,,,,,7,11,12,15,25,37
2019-07-30,LottoPlus,6289,,,,,,,,,,3,5,7,13,17,21
2019-07-27,LottoPlus,6288,,,,,,,,,,5,16,29,33,37,43
2019-07-25,LottoPlus,6287,,,,,,,,,,1,5,17,19,40,48
2019-07-23,LottoPlus,6286,,,,,,,,,,1,7,8,11,38,49
2019-07-20,LottoPlus,6285,,,,,,,,,,6,20,22,23,42,49
2019-07-18,LottoPlus,6284,,,,,,,,,,15,25,37,43,44,48
2019-07-16,LottoPlus,6283,,,,,,,,,,4,8,28,39,41,46
2019-07-13,LottoPlus,6282,,,,,,,,,,3,16,18,25,27,49
2019-07-11,LottoPlus,6281,,,,,,,,,,2,11,19,25,31,44
2019-07-09,LottoPlus,6280,,,,,,,,,,10,27,32,34,41,48
2019-07-06,LottoPlus,6279,,,,,,,,,,3,13,20,32,39,42
2019-07-04,LottoPlus,6278,,,,,,,,,,7,20,26,33,37,48
2019-07-02,LottoPlus,6277,,,,,,,,,,6,8,29,30,33,47
2019-06-29,LottoPlus,6276,,,,,,,,,,17,21,37,38,42,49
2019-06-27,LottoPlus,6275,,,,,,,,,,13,17,22,23,24,29
2019-06-25,LottoPlus,6274,,,,,,,,,,18,26,28,32,45,47
2019-06-22,LottoPlus,6273,,,,,,,,,,1,4,6,10,24,30
2019-06-20,LottoPlus,6272,,,,,,,,,,4,14,15,18,39,45
2019-06-18,LottoPlus,6271,,,,,,,,,,1,3,21,36,42,49
2019-06-15,LottoPlus,6270,,,,,,,,,,3,12,19,22,28,33
2019-06-13,LottoPlus,6269,,,,,,,,,,3,12,23,43,45,47
2019-06-11,LottoPlus,6268,,,,,,,,,,3,13,17,28,42,49
2019-06-08,LottoPlus,6267,,,,,,,,,,1,3,17,26,35,48
2019-06-06,LottoPlus,6266,,,,,,,,,,2,25,31,34,43,44
2019-06-04,LottoPlus,6265,,,,,,,,,,4,5,6,34,44,49
2019-06-01,LottoPlus,6264,,,,,,,,,,3,5,9,30,36,39
2019-05-30,LottoPlus,6263,,,,,,,,,,9,17,18,33,36,46
2019-05-28,LottoPlus,6262,,,,,,,,,,10,12,18,28,40,45
2019-05-25,LottoPlus,6261,,,,,,,,,,5,20,26,37,39,49
2019-05-23,LottoPlus,6260,,,,,,,,,,17,18,25,29,32,41
2019-05-21,LottoPlus,6259,,,,,,,,,,3,9,10,25,26,40
2019-05-18,LottoPlus,6258,,,,,,,,,,13,19,24,31,37,46
2019-05-16,LottoPlus,6257,,,,,,,,,,3,10,11,22,30,39
2019-05-14,LottoPlus,6256,,,,,,,,,,2,8,18,20,25,37
2019-05-11,LottoPlus,6255,,,,,,,,,,2,16,17,29,31,47
2019-05-09,LottoPlus,6254,,,,,,,,,,1,10,20,21,24,42
2019-05-07,LottoPlus,6253,,,,,,,,,,7,16,19,21,36,44
2019-05-04,LottoPlus,6252,,,,,,,,,,8,25,27,40,41,46
2019-05-02,LottoPlus,6251,,,,,,,,,,3,21,22,23,31,32
2019-04-30,LottoPlus,6250,,,,,,,,,,25,28,33,34,45,46
2019-04-27,LottoPlus,6249,,,,,,,,,,1,2,19,26,29,31
2019-04-25,LottoPlus,6248,,,,,,,,,,8,10,32,34,35,49
2019-04-23,LottoPlus,6247,,,,,,,,,,9,11,30,32,33,36
2019-04-20,LottoPlus,6246,,,,,,,,,,1,18,19,22,39,40
2019-04-18,LottoPlus,6245,,,,,,,,,,8,13,19,37,40,45
2019-04-16,LottoPlus,6244,,,,,,,,,,14,22,26,31,37,42
2019-04-13,LottoPlus,6243,,,,,,,,,,24,25,26,29,36,40
2019-04-11,LottoPlus,6242,,,,,,,,,,2,16,24,40,44,45
2019-04-09,LottoPlus,6241,,,,,,,,,,16,20,22,27,43,47
2019-04-06,LottoPlus,6240,,,,,,,,,,2,3,7,25,32,35
2019-04-04,LottoPlus,6239,,,,,,,,,,2,3,15,28,29,38
2019-04-02,LottoPlus,6238,,,,,,,,,,1,19,27,34,44,46
2019-03-30,LottoPlus,6237,,,,,,,,,,6,8,17,31,34,46
2019-03-28,LottoPlus,6236,,,,,,,,,,12,16,20,21,31,39
2019-03-26,LottoPlus,6235,,,,,,,,,,5,6,13,24,26,40
2019-03-23,LottoPlus,6234,,,,,,,,,,9,14,25,36,40,47
2019-03-21,LottoPlus,6233,,,,,,,,,,1,4,5,9,48,49
2019-03-19,LottoPlus,6232,,,,,,,,,,8,18,22,25,28,29
2019-03-16,LottoPlus,6231,,,,,,,,,,14,16,33,39,42,45
2019-03-14,LottoPlus,6230,,,,,,,,,,2,6,14,18,25,43
2019-03-12,LottoPlus,6229,,,,,,,,,,1,12,15,25,36,44
2019-03-09,LottoPlus,6228,,,,,,,,,,3,7,10,23,24,37
2019-03-07,LottoPlus,6227,,,,,,,,,,11,14,18,22,24,35
2019-03-05,LottoPlus,6226,,,,,,,,,,4,6,18,25,43,49
2019-03-02,LottoPlus,6225,,,,,,,,,,3,6,43,45,47,49
2019-02-28,LottoPlus,6224,,,,,,,,,,2,4,8,27,42,45
2019-02-26,LottoPlus,6223,,,,,,,,,,13,14,27,28,33,44
2019-02-23,LottoPlus,6222,,,,,,,,,,1,4,6,18,44,46
2019-02-21,LottoPlus,6221,,,,,,,,,,6,23,30,40,42,44
2019-02-19,LottoPlus,6220,,,,,,,,,,3,16,19,30,39,40
2019-02-16,LottoPlus,6219,,,,,,,,,,11,21,33,34,40,49
2019-02-14,LottoPlus,6218,,,,,,,,,,20,23,30,35,38,39
2019-02-12,LottoPlus,6217,,,,,,,,,,4,5,16,41,47,49
2019-02-09,LottoPlus,6216,,,,,,,,,,6,15,16,30,40,46
2019-02-07,LottoPlus,6215,,,,,,,,,,3,10,38,42,44,45
2019-02-05,LottoPlus,6214,,,,,,,,,,4,18,24,25,26,42
2019-02-02,LottoPlus,6213,,,,,,,,,,7,10,26,30,37,40
2019-01-31,LottoPlus,6212,,,,,,,,,,1,9,10,23,31,43
2019-01-29,LottoPlus,6211,,,,,,,,,,17,18,29,31,34,35
2019-01-26,LottoPlus,6210,,,,,,,,,,3,8,18,21,29,47
2019-01-24,LottoPlus,6209,,,,,,,,,,1,12,21,27,30,33
2019-01-22,LottoPlus,6208,,,,,,,,,,13,21,31,33,38,49
2019-01-19,LottoPlus,6207,,,,,,,,,,3,4,7,25,30,37
2019-01-17,LottoPlus,6206,,,,,,,,,,2,11,18,20,28,36
2019-01-15,LottoPlus,6205,,,,,,,,,,8,26,28,31,37,42
2019-01-12,LottoPlus,6204,,,,,,,,,,10,17,20,21,23,43
2019-01-10,LottoPlus,6203,,,,,,,,,,5,12,19,23,28,32
2019-01-08,LottoPlus,6202,,,,,,,,,,9,16,19,22,40,44
2019-01-05,LottoPlus,6201,,,,,,,,,,1,2,11,22,29,41
2019-01-03,LottoPlus,6200,,,,,,,,,,13,17,29,30,37,46
2019-01-01,LottoPlus,6199,,,,,,,,,,7,12,22,25,36,45
2018-12-29,LottoPlus,6198,,,,,,,,,,10,24,35,37,41,48
2018-12-27,LottoPlus,6197,,,,,,,,,,1,12,20,31,34,49
2018-12-25,LottoPlus,6196,,,,,,,,,,3,12,34,40,45,47
2018-12-22,LottoPlus,6195,,,,,,,,,,2,10,23,32,41,43
